content,text_clean,label,jumlah_kata
saya baru tau app ini tenyata sangat membantu,app tenyata sangat membantu,Positif,4
suka banget sama aplikasi gemini,pemeriksaan kompatibilitas perangkat,Netral,4
"sangat baik, pokoknya the best lah👍",sangat baik pokoknya the best,Positif,5
sangat membantu berkreasi,sangat membantu berkreasi,Positif,3
terbantu skli dan bagus,terbantu bagus,Positif,2
sangat membantu untuk keperluan penting atau mendadak,sangat membantu keperluan penting mendadak,Positif,5
sangat keren aplikasinya. rekomendasi banget,sangat keren aplikasinya rekomendasi banget,Positif,5
respon live nya lelet banget,respon live lambat banget,Negatif,4
jawaban yang di kasih selalu benar,kasih benar,Positif,2
bagus dan cepat bet,bagus cepat banget,Positif,3
ya tlg bebaskan dr sentuhan tdk sengaja,tolong bebaskan dr sentuhan tidak sengaja,Positif,6
apk yang sangat bagus,apk sangat bagus,Positif,3
sangat membantu dan memuaskan,sangat membantu memuaskan,Positif,3
terima kasih telah membantu pertanyaan saya,terima kasih membantu,Positif,3
sangat bagus dan membantu,sangat bagus membantu,Positif,3
bagus tapi agak lama jadinya,bagus,Positif,1
bagus dan sangat membantu,bagus sangat membantu,Positif,3
bagus dan sangat membantu,bagus sangat membantu,Positif,3
Bagus untuk anak sekolahan,bagus anak sekolahan,Positif,3
sangat membantu dalam meng imajinasi,sangat membantu meng imajinasi,Positif,4
bagusss banget asli ga kecewa,baguss banget asli tidak kecewa,Positif,5
Sangat membantu sekali,sangat membantu,Positif,2
terapi sentuh pasien dengan jari tangan,terapi sentuh pasien jari tangan,Positif,5
mantap nih applikasi goodluck,mantap applikasi goodluck,Positif,3
luar biasa sangat memuaskan,luar biasa sangat memuaskan,Positif,4
bagus bangett sangat membantu terimakasih,bagus bangett sangat membantu terimakasih,Positif,5
bagus! dan canggih :),bagus canggih,Positif,2
kerenn asik belajar apa saja,kerenn asik belajar,Positif,3
aplikasi yang baik dan pintar,aplikasi baik pintar,Positif,3
asik di ajak bicara apalagi jasih pertanyaan jokes,asik ajak bicara jasih jokes,Positif,5
apk ini sangat keren,apk sangat keren,Positif,3
bagus dan sangat membantu,bagus sangat membantu,Positif,3
aku ngga bisa edit foto,tidak bisa edit foto,Negatif,4
bagus banget apk Nya,bagus banget apk,Positif,3
Memudahkan segala Pekerjaan 😍😍,memudahkan pekerjaan,Positif,2
bisa bikin kereta jadi figure,bisa bikin kereta figure,Positif,4
bisa edit foto cuy,bisa edit foto cuy,Positif,4
"lucu, kayak lagi ngobrol sama Mbah google 😁",lucu kayak ngobrol mbah google,Positif,5
"sangat membantu,kekepoan saya wkwkw",sangat membantu kekepoan wkwkw,Positif,4
"HASIL SERING GAK SESUAI PROMPT, PAYAH",hasil tidak sesuai prompt payah,Negatif,5
"waaaoooow banget, suka sekali. gemini🥰",waaoow banget suka gemini,Positif,4
sangat keren dan membantu,sangat keren membantu,Positif,3
mudah dab hasilnya bagus,mudah dab hasilnya bagus,Positif,4
4 dulu klau bagus baru 5,dipakenya oke saja kok buat harian,Netral,2
bagus sekali tapi ngelek,bagus ngelek,Positif,2
sebuah foto kenangan indah saya waktu yang tidak kepastian gusy,foto kenangan indah tidak kepastian gusy,Positif,6
ini kenapa sih yah mau edit foto kok tidak sesuai dan tidak mirip sama Sekali malah merubah wajah Orang,yah edit foto tidak sesuai tidak merubah wajah orang,Negatif,9
"bagus, di tingkatkan lagi",evaluasi performa pada sistem operasi,Netral,2
bagus buat menambah wawasan dan pengetahuan asal jika dijadikan rujukan harus difilter lagi,bagus menambah wawasan pengetahuan dijadikan rujukan difilter,Positif,7
bagus dan menarik,pemeriksaan fitur dan menu utama sistem,Netral,2
bagus dan menarik,bagus menarik,Positif,2
bagus dan menarik,bagus menarik,Positif,2
oi ini ai nya pelupa banget ngak kek chatgpt,oi ai pelupa banget tidak chatgpt,Negatif,6
bagus dan menarik,bagus menarik,Positif,2
bagus dan menarik,bagus menarik,Positif,2
bagus dan menarik,bagus menarik,Positif,2
suka tidak sesuai,penyesuaian pengaturan tampilan antarmuka,Netral,3
sangat berguna bagi mahasiswa,sangat berguna mahasiswa,Positif,3
Ai Gemini..keren.. sangat membantu edit foto Saya,ai gemini keren sangat membantu edit foto,Positif,7
sangat membantu . terimakasih in baik,sangat membantu terimakasih in baik,Positif,5
belum bisa edit fto,belum bisa edit fto,Positif,4
suruh edit aja gabisa,suruh edit tidak bisa,Negatif,4
keren cukup membantu,keren membantu,Positif,2
bagussssss dan sangat membantu,baguss sangat membantu,Positif,3
sangat bagus dan memuaskan,sangat bagus memuaskan,Positif,3
aplikasi yg sangat menarik ini sangat membantu saya,aplikasi sangat menarik sangat membantu,Positif,5
penjelasan yg sangat bagus,penjelasan sangat bagus,Positif,3
luar biasa dan keren,pemeliharaan rutin sistem operasional,Netral,3
Solusi tepat bagi wartawan pemula,solusi tepat wartawan pemula,Positif,4
sangat membantu dlm mengolah poto,sangat membantu dlm mengolah poto,Positif,5
gambar lebih baik dan reel,gambar baik reel,Positif,3
suaranya ga bisa di kecilin,tidak ada yang aneh,Netral,4
sangat bagus dan memuaskan,sangat bagus memuaskan,Positif,3
"sangat Baguss,dan membatu",sangat baguss membatu,Positif,3
tapi harus lebih konsisten lagi yahhh😇🥰,konsisten yahh,Positif,2
andai tidak prabayar,andai tidak prabayar,Positif,3
tidak merespon lemot,tidak merespon lambat,Negatif,3
kenapa tidak bisa di pake,tidak bisa pakai,Positif,3
bantu saya untuk menemukan ide yang kreatif,bantu menemukan ide kreatif,Positif,4
Keren banget sih ini,keren banget,Positif,2
lebih kompetitif bersaing dengan chatgpt,proses pengunduhan paket data tambahan,Netral,3
tapi syg bisanya cuma 2/3x ajh,sayang bisanya x ajh,Positif,4
applikasi rusak Uninstal,applikasi rusak uninstal,Negatif,3
sangat bagus dan saya mendapatkan A+,sangat bagus a,Positif,3
luar biasa sangat membantu,luar biasa sangat membantu,Positif,4
bagus dan serba berguna,bagus serba berguna,Positif,3
aplikasi yang sangat2 bermanfaat bgt,aplikasi sangat bermanfaat banget,Positif,4
"terima kasih google, sudah menciptakan aplikasi ini.",terima kasih google menciptakan aplikasi,Positif,5
memberikan bantuan dalam mengerjakan tugas ✨😗👍,bantuan tugas,Positif,2
bagus dan sangat membantu,verifikasi koneksi jaringan pada perangkat,Netral,3
hebat sekali ainya saya jadi ketagihan mempakainya,hebat ainya ketagihan mempakainya,Positif,4
belum bisa di pk buat menghitung langkah kaki 😔,optimasi kecepatan muat halaman,Netral,7
bagus bnget apk nya,bagus bnget apk,Positif,3
tidak bisa buat polaroid,tidak bisa polaroid,Negatif,3
bagus cara kerja nya mudah,bagus kerja mudah,Positif,3
"sangat membantu,mudah penggunaannya dan manfaatnya sangat banyak..",sangat membantu mudah penggunaannya manfaatnya sangat,Positif,6
sangat bagus aplikasi puas deh,sangat bagus aplikasi puas deh,Positif,5
bagus keren mantepppppppp,bagus keren mantepp,Positif,3
bagus buat belajar,bagus belajar,Positif,2
bagus banget semangat terus,bagus banget semangat,Positif,3
Bagus+canggih banget!!,bagus canggih banget,Positif,3
sangat membantu dan bagus,sangat membantu bagus,Positif,3
bagus tambah tingkat lagi,bagus tingkat,Positif,2
baguss dan canggih,baguss canggih,Positif,2
saya suka dengan aplikasi ini makanya saya kasi rating 5 bintang,suka aplikasi kasi rating bintang,Positif,5
Aplikasi ini bagus banget berguna dan bantu buat latihan ujian,aplikasi bagus banget berguna bantu latihan ujian,Positif,7
"keren, dapat membantu kita, bisa diskusi broo",keren membantu bisa diskusi broo,Positif,5
Kok ga bisa bikin foto,tidak bisa bikin foto,Negatif,4
lebih bagus dari pada chat gpt...,bagus chat gpt,Positif,3
mantapp memudahkan aktifitas,mantapp memudahkan aktifitas,Positif,3
bagus bangett saya sukaa i like,bagus bangett sukaa i like,Positif,5
Gemini aplikasi sangat bagus,gemini aplikasi sangat bagus,Positif,4
sering tidak berfungsi,tidak ada yang aneh,Netral,2
Serius nge bantu banget,serius nge bantu banget,Positif,4
terbaik dan sangat berguna,terbaik sangat berguna,Positif,3
bagus sangat mudah dipahami,bagus sangat mudah dipahami,Positif,4
kenapa harus ada pake versi pro,pakai versi profesional,Negatif,3
kren sekali aku suka nyesel gk dongwlod,kren suka nyesel tidak dongwlod,Positif,5
gak sesuai apa yang di inggin kan,tidak sesuai inggin,Negatif,3
sangat bagus dan membantu,pemeliharaan rutin sistem operasional,Netral,3
sangat bagus dan membantu,sangat bagus membantu,Positif,3
sangat bagus dan membantu,sangat bagus membantu,Positif,3
sangat bagus dan membantu,sangat bagus membantu,Positif,3
GK jelas nggk bisa berubahin foto saya,tidak jelas nggk bisa berubahin foto,Negatif,6
respon cepat dan tepat,respon cepat tepat,Positif,3
sangat bagus dan membantu,sangat bagus membantu,Positif,3
harus bunyi yang bagus,penataan kategori menu navigasi,Netral,2
sy sangat suka. lumayan bagus sih,sangat suka lumayan bagus,Positif,4
luar biasa cepat terimakasih Gemini,luar biasa cepat terimakasih gemini,Positif,5
Sangat membantu sekali,sangat membantu,Positif,2
sangat cocok untuk digunakan,sangat cocok,Positif,2
applikasi ini cukup memuaskan,applikasi memuaskan,Positif,2
Sangat membantu sekali,sangat membantu,Positif,2
Sangat membantu sekali,sangat membantu,Positif,2
luar biasa bagus nya aplikasi ini,luar biasa bagus aplikasi,Positif,4
apakah Google Gemini menggunakan bahasa Indonesia,google gemini bahasa indonesia,Positif,4
keren dan sangat berguna,keren sangat berguna,Positif,3
masih bingung pakai nya,bingung pakai,Negatif,2
"saya sudah meminta buat gambar padahal udah jelas ehh malah ga bisa terus, tao",gambar jelas ehh tidak bisa tao,Negatif,6
mudah digunakan terimakiah,mudah terimakiah,Positif,2
"bagus sekali,sangat membantu, mengoperasikan juga mudah",bagus sangat membantu mengoperasikan mudah,Positif,5
wih pas banget aplikasi nya mirip goggle dan punya asisten juga,wih pas banget aplikasi goggle asisten,Positif,6
aplikasi Gemini ini sangat bagus,aplikasi gemini sangat bagus,Positif,4
Sangat bermanfaat dan 👍,sangat bermanfaat,Positif,2
keren dan membatu sekali,keren membatu,Positif,2
sangat menarik dan bagus,sangat menarik bagus,Positif,3
aplikasi bagus patut diapreasi,aplikasi bagus patut diapreasi,Positif,4
kompoten dan sangat bermampaat,kompoten sangat bermampaat,Positif,3
sangat membantu dalam pengetahuan,cara ganti bahasa di pengaturan,Netral,3
keren habis aplikasi ini pokoknya top markotop,keren habis aplikasi pokoknya top markotop,Positif,6
bagusssss bgtt sangat berguna,baguss banget sangat berguna,Positif,4
gatau nulis apa pokoknya bagus sih ini,gatau nulis pokoknya bagus,Positif,4
sangat bagus dan cepat,sangat bagus cepat,Positif,3
terimakasih atas foto nya,terimakasih foto,Positif,2
keren sangat menarik,keren sangat menarik,Positif,3
gak work gak bisa di pake,tidak work tidak bisa pakai,Negatif,5
memberikan informasi dengan cepat dan menambah wawasan dengan jelas.,informasi cepat menambah wawasan jelas,Positif,5
aplikasi yang sangat bagus.....,aplikasi sangat bagus,Positif,3
banyak inspirasi ... mantap buat pemula,inspirasi mantap pemula,Positif,3
ini sangat tidak berfungsi,sangat tidak berfungsi,Positif,3
"kecewa banget, setiap mau pake eror terus g ngejawab jawab.",kecewa banget pakai error g ngejawab,Negatif,6
bagus cukup menarik,bagus menarik,Negatif,2
"Loh, sekarang chat aja kena limit yak? kemaren kemaren perasaan kaga.",chat kena limit yak kemarin kemarin perasaan tidak,Negatif,8
bagus bjir buat edit ss bussid,berjalan normal,Netral,5
sangat bagus dan bermanfaat,sangat bagus bermanfaat,Positif,3
keren dan bagus aplikasinya,keren bagus aplikasinya,Positif,3
sangat membantu dalam mencari informasi,sangat membantu mencari informasi,Positif,4
belum terpenuhi karna baru buka aplikasi ini,sebenernya mirip mirip saja,Netral,4
mantap sangat membantu andi,mantap sangat membantu andi,Positif,4
aplikasi yg sangat berguna untuk kehidupan,aplikasi sangat berguna kehidupan,Positif,4
mantap bisa berkreasi,mantap bisa berkreasi,Positif,3
bagus dan sangat membantu,bagus sangat membantu,Positif,3
bagus sy suka sy suka haha,bagus suka suka tertawa,Positif,4
karena dia sangat pintar,sangat pintar,Positif,2
bantu saya untuk menghasilkan gamvar yang saya perintahkan,bantu menghasilkan gamvar perintahkan,Positif,4
Alhamdulillah semua den bagus,alhamdulillah den bagus,Positif,3
"aplikasi terkeren,terbaik di abad 20",aplikasi terkeren terbaik abad,Positif,4
bagus selali saya lebih tau banyak hal,bagus selali,Positif,2
sangat membantu berbagai hal,sangat membantu,Positif,2
Belajar sambil praktek tentang AI supaya dpt cuan?..,belajar praktek ai cuan,Positif,4
sangat bgs dan membantu,sangat bagus membantu,Positif,3
buat gambar yg menarik,gambar menarik,Positif,2
Lebih baik dari pada chatgpt,baik chatgpt,Positif,2
kok gak berhasil di edit,tidak berhasil edit,Positif,3
pengeditannya sangat rapih,pengeditannya sangat rapih,Positif,3
sangat² membantu dlm keseharian nice,sangat membantu dlm keseharian nice,Positif,5
bagus banget sangat membantu,bagus banget sangat membantu,Positif,4
bagus banget sangat membantu,bagus banget sangat membantu,Positif,4
bagus sekali aplikasi nya keren,dipakenya oke saja kok buat harian,Netral,3
apk nya sgt bagus,apk sangat bagus,Positif,3
bagus sekali rekomen aplik kasi ini,bagus rekomen aplik kasi,Positif,4
bagus dan simple,bagus simple,Positif,2
"saya sangat menyukai nya, terima kasih",sangat menyukai terima kasih,Positif,4
gak bisa buat foto,tidak bisa foto,Negatif,3
sangat membantu saya sebagai guru,sangat membantu guru,Positif,3
"tempat ngobrol,cerita ter best",ngobrol cerita ter best,Positif,4
gemini sangat membantu saya dalam bekerja,gemini sangat membantu,Positif,3
app. ni emg sgt membantu sekali....,app emg sangat membantu,Positif,4
"sangat bagus, saya puas banget",sangat bagus puas banget,Positif,4
sangat bagus cukup membantu 👍,proses pengunduhan paket data tambahan,Netral,3
"aplikasi bagus, tp sering ngadat",aplikasi bagus ngadat,Positif,3
"bagus, buat hiburan",bagus hiburan,Positif,2
saya tidak mengerti bahasa Inggris piss,tidak mengerti bahasa inggris piss,Positif,5
kena g bisa buka play store,kena g bisa buka play store,Positif,6
Ya Mungkin Bantu Lebih Bagus Lagi,bantu bagus,Positif,2
Kalau bisa untuk lebih akurat lagi,bisa akurat,Positif,2
keren aplikasi nya mntppp 👍👍,keren aplikasi mntpp,Positif,3
gagal terus me Edit fotonya,gagal me edit fotonya,Negatif,4
coba dulu baru download soalnya,tidak ada yang aneh,Netral,2
"AI yang bagus, lengkap.",penyesuaian pengaturan tampilan antarmuka,Netral,3
"sangat menyenangkan, aku senang",sangat menyenangkan senang,Positif,3
sangat bgs dan saya sangat suka,sangat bagus sangat suka,Positif,4
terkadang hasil kurang memuaskan,biasa saja fungsinya,Netral,4
maksimalkan lagi gemini,pemeriksaan fitur dan menu utama sistem,Netral,2
mantap sesuai dengan tuntutan jaman,mantap sesuai tuntutan jaman,Positif,4
karna bagus lah pake Nanya lagiii,bagus pakai lagii,Positif,3
ga sesuai ekspetasi😔,tidak sesuai ekspetasi,Negatif,3
"baru pertama kali menggunakan,, semoga bermanfaat",kali semoga bermanfaat,Positif,3
"Pada AI gemini saya meggunakan dalam pembelajaran dan materi pembelajaran selain sumber lainnya,gemini AI sangat membantu dalam proses pembelajaran baik dalam materi maupun bahan ajar untuk menyiapkan materi,Gemini AI juga berperan penting dalam memecahkan permasalan yang di hadapai pada materi yang sulit dalam proses pembelajaran..,Gemini AI juga banyak si gunakan para peserta didik dengan menjawab persoalan yang di berikan kepada peserta didik,dalam proses pembelajaran baik dalam kelas, luar",ai gemini meggunakan pembelajaran materi pembelajaran sumber gemini ai sangat membantu proses pembelajaran baik materi bahan ajar materi gemini ai berperan penting memecahkan permasalan hadapai materi sulit proses pembelajaran gemini ai si peserta didik peserta didik proses pembelajaran baik kelas luar,Positif,41
agak mirip chatgpt tapi aku suka,chatgpt suka,Positif,2
suka bangettt sama aplikasi yang satu ini bisa tahu dengan semua hal hal yang ada diluar ataupun nama kita sendri..,suka bangett aplikasi bisa diluar nama sendri,Positif,7
Pas ada pr cepet banget selesai nya seru banget juga bisa ngobrol seru cobain sendiri👍,pas pr cepat banget selesai seru banget bisa ngobrol seru cobain,Positif,11
kok gabisa bikin foto?,tidak bisa bikin foto,Negatif,4
"dengan adanya banana pro, Gemini Google semakin berkualitas",banana profesional gemini google berkualitas,Positif,5
bagus dan estetik,bagus estetik,Positif,2
lebih cepat dan mudah,cepat mudah,Positif,2
lumayan dan cepat,fungsinya masih sama,Netral,2
luar biasa sangat membantu,luar biasa sangat membantu,Positif,4
"top banget, sangat luar biasa, sangat membantu banget waktu riset👍👍👍👍",top banget sangat luar biasa sangat membantu banget riset,Positif,9
hasil tidak sesuai yg di inginkan,hasil tidak sesuai,Positif,3
sangat membantu sekali dalam mengerjakan sesuatu,pemeriksaan fitur dan menu utama sistem,Netral,2
Saya suka sekali dengan ai Gemini ini,suka ai gemini,Positif,3
"mantap, sangat membantu",mantap sangat membantu,Positif,3
cukup asik untuk diskusi by data,asik diskusi by data,Positif,4
foto nya di tolak muku,proses pengunduhan paket data tambahan,Netral,3
terbaik saya sangat reperensikan,terbaik sangat reperensikan,Positif,3
bahasa Mandarinq akankah bahasa Mandarin,bahasa mandarinq bahasa mandarin,Netral,4
program ini terbaik... saya suka,program terbaik suka,Positif,3
