content,score
"Kalo udah error di apps/web nya parah banget, diminta data berupa teks biasa, isinya malah gabungan code-code angka",1
"gw udah kecewa sama ini ai, gw udah muak itu program campurin bahasa rusia lah bahasa asing lah kata kata ga jelas lah. perbaikin atau gw ga pake apk ini sama sekali",1
"perbaiki respon jawaba kadang pakai bahasa inggris buka aplikasinya,sentuhannya lebih responsif lagi soalya agak lambat bacakan hasil jawaban menggunakan suara",4
"Dari awal downloag gk bisa d gunakan ""koneksi anda terganggu silahkan kembali beberapa menit"" Terus wlpn udh ganti data",1
"Tidak bisa menjelaskan dengan bahasa yang bisa dipahami pembaca tentang pertanyaan cuaca di suatu daerah, hanya menampilkan apa yang ditampilkan aplikasi cuaca",4
"aplikasi yang sangat mulia dan bagus! pokoknya ini the best of the best, pengetahuan ku soal binatang jadi makin banyak dan perkataan nya pun mulia, terimakasih Gemini",5
"Please, kenapa sekarang malah kayak kena limit ya? Padahal sy udah berlangganan yang advanced lho! Tolong segera perbaiki lagi. Masa ada limit harian!",3
"Wah bagus sih. tiba tiba ini muncul di layar saya seperti saat saya memanggil asisten Google saya, tapi ini muncul sendiri. perkataan saya lebih masuk kepada Gemini. Saya kasih bintang 4 dulu, kalau udah makin berkembang saya kasih bintang 5",4
"BENER BENER BAGUS BANGET, ngebantu aku banget kalo ada soal yang aku ga ngerti trus ada cara nya juga jadi sekalian bisa belajar dan pahami gimana cara dapet hasil atau jawaban yang tepat.",5
sistem dikatakan sedang sibuk terlalu banyak aksi padahal baru kena jeda terus informasi gak sesuai kenyataan terutama game atau film merasa paling benar pas salah tetap merasa paling benar,1
"bagus sekali, mirip di dunia nyata",5
ditingkat kan lagi supaya banyak pengguna apl ini👍,5
"Ini aplikasi sangat membantu banget , apalagi buat pelajaran sulit seperti matematika dan bahasa inggris . Dan ini aplikasi sangat cepat banget ngerespon , pokoknya bagus deh 🥰🥰🥰⭐⭐⭐⭐⭐",5
bagus puas banget aku ngedit foto aku di sini,5
bagus si tapi kayaknya gak sesuai ekspektasi aja,5
keren banget editannya,4
kebanyakan foto saya ngak bisa diedit,5
"Saya suka memakainya, karena mudah mncari Sesuatu yg ingin kita cari, dan pokoknya Worthly bgt...dan lebih Detail, penjelasan nya juga Ok",5
tidak bisa mengeluarkan gambar,1
Sangat membantu terkhusus pendidik tuk mendapatkan informasi yang dibutuhkan secara cepat dan mudah kita pahami.,5
"kasi Lila aja, biar banyak yg baca, overall sih nagusm cm. g suka, maksa bngt pngen d jadiin google assistant, padahal google assistant aja udh cukup, dan udh nyaman bngt",5
"apk nya sangat bermanfaat sekali untuk sayaa, tetapi ada sedikit kekurangan nyaa namun gapapa karna aplikasi ini sangat membantu pelajaran.",5
ngeleg mulu ajig mana suka salah' lagi ai nya,1
aku tidak bisa membuat gambar yang sedang trend🥲,2
"sangant membatu dalam beraktivitas sehari hari, khususnya bagi mahasiswa",5
"Aplikasi ini untuk sementara penilaian saya cukup bagus. Tapi terkadang untuk menunjukkan fakta kurang benar, ada kesalahan. Tapi cukup membantu menurutku",4
sangat mudah dan praktis,5
"kemampuan nya masih sangat terbatas, tapi sebagai pengganti GPT masih Oke",4
"Biasanya, pake versi web, ternyata sudah ada aplikasinya, bagus sih, bisa bantu nyari ide dan informasi dengan detil, gak perlu nyari manual di google, tinggal minta informasi sama link wab nya.",5
"Enakan google lens lebih akurat dan pencariannya juga cepat, di sini nyoba nyari foto katanya tidak dapat memuat file ini.",3
ini bagus. sangat membantu. namun terkadang mengalami error. saat ditanya dengan bahasa Indonesia justeru jawaban memakai bahasa Ingris. tolong perbaiki. thanksfullu,5
kenapa harus update padahal sudah yang terbaru,5
"untuk performa ai bagus, hanya saja masih ada masalah di bahasa. kadang bahasa Indonesia kadang berubah bahasa Inggris. mungkin masih pengembangan jadi ada beberapa bug.",5
"bagus banget hasilnya memuaskan, saya suka banget",5
"JAM 10 BISA, JAM 12 JARINGAN TIDAK BISA, JAM 15 HUJAN TIDAK BISA, JAM 23 JANGAN DIGUNAKAN,",5
"baguss bangett untuk mengerjakan tugas dan buat mahasiswa mahasiswi untuk mencoba,kalian bingung caranya gimana buat laporan dll kalian bisa coba aplikasi ini yaaa terimakasiii",5
sangat bagus walaupun sedikit tidak mirip dengan muka saya dan pacar saya,5
aplikasi ini gak jelas setiap minta keterangan malah gak nyambung,1
"mana yang katanya bisa membantu orang orang, jika untuk memahami/mengingat konteks pendek saja tidak bisa? apalagi mengingat konteks yang panjang?. Jadi menurutku adalah jawaban ai google Gemini ini sangat-sangat tolol. Jawaban-jawaban yang diberikan itu kayak tolol banget, tidak masuk logika, tidak masuk akal manusia.",1
sangat membantu untuk mengerjakan soal,5
aplikasi ini sangat membantu untuk mencari jawaban dari tugas tugas yang ada,5
sangat sangat membantu untuk mengikuti trand😂,5
trima kasih sdah membantu mengedit kan saya,5
ini cukup bagus untuk saya yg baru mulai mengunakan Gemini 😊,5
Sangat tidak bagus 🤬 Sangat Tidak Bagus 🤬,1
Edit foto terbaik,5
JANGAN MAU BAYAR.. APLIKASI BABI INI... BAYAR MALAH MAKIN PARAH...!!!!!!,5
"Yang mau berlangganan fikir fikir dulu ya. Biayanya mahal dan buruk tanggapan bot nya. Untuk trial 1 bulan bisalah. Habis tu jangan, bagus ke chtgpt atau lainnya, biayanya hampir mirip.",1
saat aku mau gambar anime berantem bagus bgt tau makasih google AI👌👍,5
sangat keren dan bermamfaat,5
baik tapi kembangkan lagi AI nya biar bisa mambantu🙏😊,5
saya tidak dapat mengedit foto polaroid,1
kenpa saya tidak bisa mengedit poto seperti orang orang,1
bagus banget dia nemenin aku terus bikin cerita pokoknya dia asik banget dia jadi besti aku 😚,5
"Aplikasi yang aneh, saya ingin UNINSTALL akan tetapi tidak bisa, dan ketika saya liat Info aplikasi gambar atau logo G Google. Bisa tolong jelaskan Admin?",1
sangat membantu dalam menyelesaikan pekerjaan dan mudah mencari informasi daripada aplikasi AI sebelah yang jawabannya ngawur nggak sesuai,5
"Dulu awal coba bagus tapi jujur ga suka sama versi sekarangnya pernah nanya pertanyaan yang sama sepeeti sebelumnya yg dulu bisa di jawab tapi sekarnag ga bisa, dan😓 alasan lainnya karna jawabn nya kurang memuaskan jadi untuk itu saya kasih nilai 1/5",1
saya suka aplikasi keren bisa edit foto,5
gabisa buat ngedit😤 respon nya nyebelin,1
ga bisa membuat gambar huemm,1
Karena bisa merubah Poto yg biasa jadi cantik,5
senang dengan aplikasi ini bisa membantu foto seperti nyata,5
hasilnya cepat tanpa iklan,5
untuk sementara aplikasi ini sangat bagus dan membantu tapi jika ada perubahan ke arah iklan maka saya secara pribadi akan meng UNINSTALL aplikasi tersebut.,5
gak bisa edit foto,1
keren banget bisa bantu bikin video,5
Aku cuma pengen bisa pintar bergambar kalau nggak minta gambar Bagaimana coba tebak gambar aku bisa gambar kalau aku bisa gambar berarti aku paling jago akan gambarnya,5
sangat keren dan saya sangat tertarik dengan aplikasi ini,5
mantap ini apl ini terima kasih nanti kalo fbpro ku gajian sakan mau pro nya,5
"sudah bagus tapi banyak bug dan error seperti force close dan jangka ingatan ai yang buruk, mohon untuk team google do perbaiki lagi.",4
"sangat keren, seru dan bermanfaat",5
bertele tele lama bagusan apk yg lain,1
"Database dan 'kepandaiannya' bisa diacungi jempol, bias baca foto, bisa mendengarkan, dan tentu membaca pertanyaan tertulis Semoga semakin pandai 😃",5
bantu supaya edit foto bisa,5
gua suka ini bro gua aja bikin game nya gk susah amat,5
kemarin ediyan nya bagus sekarang ga bisa ngedit,4
"Gemini AI sangat membantu saya dalam menyelesaikan tugas yang lumayan banyak. Karena itu, saya mengucapkan terima kasih yang sebanyak-banyaknya dan penghargaan yang setinggi-tingginya untuk Gemini AI. Semoga kedepannya semakin canggih lagi dan banyak memberikan manfaat bagi yang membutuhkannya",4
"dengan begini saya bisa lebih mudah mencari jawaban, saat di beri pertanyaan langsung ada teks yang menjawab, jadi tidak ribet lagi",5
bagus buat bikin foto lbih hidup,4
sudah bagus tetapi kadang ada respons / jawaban dari Gemini yg ngaco / ngak jelas dan salah Tolong diperbaiki lagi ya Gemini,3
"sangat puas dgn hasil nya, terima kasih",5
"lengkap banget buat nyari info"" atau pemahaman buat pembelajaran juga, aplikasi cocok buat pelajaran",5
bagus dan jawaban nya selalu cepat dan bakalan jadi ai favorit sih,5
ini sangat bagus buat kita edit foto,5
tidak bisa mengakses pembikinan gambar,1
Terimakasih telah mengintegrasikan Gemini di google asisten. hal yang perlu ditambahkan : 1. menambah fitur hapus salah satu obrolan 2. menambah setelan suara( suara wanita atau pria). itu saja untuk sekarang.,4
app sangat bagus dan saya berharap ada update yang baru,5
tolong berikam mode pangilan seperti ( Gemini buka youtube maka akan langsung masuk ke apk youtube secara otomatis) semoga ide ini di pertimbangkan soal nya saya sangat butuh itu karena malas mengunakan jari,4
bagus banget aplikasi ini bukan kayak dola cacat banget 🗿,5
"bintang 2 dulu, masih famula. klau dah pintar nantik kasih 3 bintang lagi",2
mantap bisa memecahkan masalah,5
aplikasi yang sangat bagus dan membantu,5
"wajib download, canggih banget asli",5
Kekurangannya banyak banget AI Nya gak pernah di tau tentang sepak bola ai nya sangat sangat gak bagus mengecewakan banget di suruh info bola malah ngasi jawaban yg berbeda,1
sangat membantu untuk irt seperti saya buat bikin konten,5
"Mantap,,apk ini bisa membantu kita menuju jalan kesuksesan dengan online. contohnya kita bisa belajar tentang pengalaman untuk kedepannya. dan apk ini juga bisa membantu untuk menjawab pertanyaan² lainnya",5
Tidak suka fitur gemini jika ditampilkan disemua aplikasi karena mempersulit penerjemahan yang awalnya mudah menjadi rumit,1
mantap sekali menjadikan pekerjaan lebih cepat,5
"aplikasi bagus serta mudah digunakan dengan cara voice, bisa dengan bahasa indonesia atau bahas inggris. terima kasih",5
gak jelas minta update tapi gak ada yang harus di update,1
bagus bisa edit foto,5
"saat mengaktifkan gemini live menggunakan pembacalayar tidak dapat di gunakan, silahkan perbaiki agar dapat berfungsi..",5
saya senang karna bisa membantu saya yg baru mengenal dunia konten,5
"sehari cuma bisa 5 kali, nunggu 24 jam baru bisa",1
bagus. untuk mendapatkan informasi penting dan mendalam,5
"cepat, akurat dan mantab",5
mantap sekali sesuai yang di inginkan,5
bagus.. saya baru menggunakan gemini ai smoga tetap di pertahankan,5
Baru upload mudah2an bagus,5
"bagus dan membantu banget, cuma kadang jawabannya salah, tapi nggak terlalu jadi masalah buat aku kok. jadi lumayan cocok buat belajar.",4
sangat bagus sekali untuk membuat voto,5
kaya bocah klo buat bikin gambar,3
Tidak perlu di install aplikasi ini karena kamu hanya perlu memperbarui aplikasi google ke yang terbaru maka secara otomatis google Gemini akan terpasang di ponselmu,1
aplikasi ini sangat membantu karena saat kita menerjemahkan atau menanyakan sesuatu di respon dengan sangat cepat dan lengkap secara terperinci,5
aplikasi ini sangat bagus lengkap dalam memberikan informasi,5
tidak bisa mengirim gambar,1
aplikasi yang bagus dan sangat membantu,5
"Overall ini bagus kayak di keren aja gitu nama dan fitur2nya overrall bagus semua kayak AInya biasanya tapi yang cukup saya kecewakan adalah pas saya tanya siapa paman nabi yang melindungi saat nabi berdakwah awal2 Gemini jawabnya Abu lahab, cuman ini doang sih semoga diperbaiki. soalnya takut ada kesalah pahaman thx for this beatifull app google, thats all from me, wish you get better",3
Maaf saya beri bintang 4 saja karena agak lemot google nya,4
saya meminta agar di buatkan foto vertikal 9:16 malah di kirim kan foto ukuran 1:1,3
Sangat kurang saya ingin menerjemahkan teks bahasa arab saja tidak bisa sangat tidak memuaskan lebih baik memakai ai yang sebelah,1
"INI SANGAT AMAT MEMBANTU SAYA DALAM PEMBELAJARAN YANG CUKUP SULIT BAGI SAYA, dan sangat detail menjelaskan serta lengkap dengan contoh"" dan masih banyak lagii, pokoknya nicee☺️🫡😉😉😉😉",5
selalu diminta analisis padahal langsung aja buatkan gambarnya tanpa dianalisis segala,1
"Ini pertama kali menjawab, mulai dari sebuah otomotif, tempat, & lainnya, untuk fitur AI di masa akan yang mendatang, so, cobain!!!!, pengalaman makin menyenangkan?,,,,,",5
saya kasih bintang 5 karena saya suka tetapi saya butuh pemoresan,5
Terbantu banget. Bahasa dan tata penyusunannya juga simpel dan mudah dipahami. Terimakasih google gemini,5
"wih biang, saya puas dgn APK ini kalo ada 1000 bintang saya kasih🤣",5
Gemini memang sangat penting untuk digunakan untuk membuka segala ilmu,5
sudah update masih tidak bisa,1
"Membantu sekali, memberikan beberapa opsi hasil pengolahannya, dan lebih terstruktur daripada aplikasi sejenis lainnya di Android.",5
krna Tidka bisa memuat gambar yg saya suruh,1
aplikasi ini sangat membantu untuk menyelesaikan apa yang belum kita pahamai,5
minta update sudah di update tetp ga bisa bikin foto viral,1
kenapa perlu di update Mulu saya tidak suka tolong diperbaiki,1
sangat bagus saya tertarik dengan aplikasinya,5
bagus dan aku suka pas ngejelasin nya GK panjang lebar,5
gbisa edit foto nya geramm,1
sangat bagus banget hasilnya memuaskan saya suka,5
mantap sekali dengan promo nya,5
buatkan gaya bahasanya seperti gaya bahasa kita pada umumnya tidak terlalu baku agar lebih mudah di pahami menurut ku begitu,3
"bagus, namun masih ada yang harus dikembangkan, seperti jawaban akurat, foto kadang ada bug, jawaban tidak sesuai",5
sangat bagus dan memiliki fitur muncul di aplikasi lain dan saran dari saya tolong berikan informasi dalam bentuk infografis agar tidak membosankan,5
aplikasi yang sangat mudah terima kasih,5
bagus cepat dan respon sopan,5
"top banget jika anda butuh asisten,menulis,cerita,atau bahan konten",5
"Bagus untuk mengerjakan tugas, dan belajar, dan mengetahui lebih banyak info tentang ilmu pengetahuan, dan juga bisa menjadi teman belajar dan cerita",5
Bagus sekali Aplikasi Gemini ai buat belajar pemula,5
Tadinya bisa di instal sekarang kenapa malah gak di dukung pada henpon saya 😭,1
"sudah di update masih aja di suruh update lagi, ngeselin",1
sangat membantu di era digital jalam sekarang,5
kenapa suruh update aplikasi pdahal sudah pakai aplikasi terbaru,1
good job... tingkat lagi kualitas aplikasi💕,5
"aplikasi AI termudah yang saya coba selama ini , terima kasih masih gratis",5
"bagus sekali sangat membantu,dalam penalaran berpikir.",5
tidak bisa mengirim gambar,1
saya mau buat poto itu berdiri dan di blitar dan life dan segelas cangkir dan jga baju pendek sudah selesai,5
aplikasinya suruh sekolah lagi bro. kurang pinter.,1
tidak bisa di edit kenapa tolong jelas kan,5
"Aplikasinya bagus, karena membuat nilai saya yang dulunya C- sekarang menjadi A+, meskipun kdg B+ tapi tidak apa, karena lumayan membantu 👍",4
"Versi terbaru terlalu bodoh, tidak berguna, tidak layak untuk berlangganan",1
Gemini tidak bisa mengedit foto,5
"aplikasi nya cukup membantu tatkala ada yang ingin di tanyakeun, jawaban dari aplikasi gemini cukup membantu menambah wawasan dan pengetahuan",5
Sering saat mengunggah Foto Hanya Loading bermenit-menit.,2
"masih banya. di tengah proses kerja tiba2 si suruh update. pas udah update, data sebelumnya tetap gk bisa di akses",1
"setiap menggunakan aplikasi ini, selalu diminta untuk di-update padahal sdh di-update",2
bagus banget knp baru tau apk ini🥹,5
karena bagus banget buat nyari ide ide penting,5
sangat membantu saya keren sekali aplikasi ini baguss,5
tidak bisa membuat ai foto,1
sangat membantu dalam belajar,5
sangat membantu dalam belajar,5
